mz,time,mz.min,mz.max,NumPres.All.Samples,NumPres.Biological.Samples,median_CV,Qscore,Max.Intensity,DW_140904_001.cdf,DW_140904_007.cdf,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf,DW_140904_217.cdf
456.9422285,63.05434552,456.9416868,456.9425408,29,6,42.12,0.784050196,62405360.15,62405360,1462111,0,6591999,0,10996988,8555906,0,0,3492373,7933127,4955904,6176107,0,0,0,0,0,0,7904498,7390923.5,7513359.5,3114134,0,10616446,31909723.5,12460610,9955401,3067262,0,4745520.333,7606570,7393761,0,3253016,0,0
457.0212758,176.7134684,457.0211302,457.0214005,13,4,10.11,15.16034149,9032659.78,0,0,0,0,0,0,0,0,0,0,0,6939674,5691529,0,0,0,0,0,0,0,4317119.5,0,2852193.5,4557007,8988180,0,0,0,0,0,8818169,9021186,0,7770912,0,0,0
457.2367077,95.63479868,457.2363905,457.2369092,28,7,8.506,7.693726015,6871142.014,0,5234393,0,0,1992313,1510638.5,0,0,0,3846932.5,4519131.5,0,0,5930745,3722945,0,0,5641551,1869692,0,3153458,0,1964075.333,0,0,0,0,2377068,1551022,2070718,3390075,3814533,0,2374630,0,2761765.5,2418535
457.2995796,589.6777175,457.299211,457.3006893,15,5,26.1,1.181008902,12627691.07,0,6785434,3533844,2494329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8957672,3681869,0,4178872,0,0,9496925.333,0,3917187,0,0,0,0,0,0,0,0,0,2003232
458.4212587,90.90131595,458.4209159,458.4214558,105,35,3.8,22.09542393,14059138.03,9457366,11259715.67,10046514.33,7640665.667,9879336.333,5881685,9508291.667,11907385,9852579,9587248.333,9001273.333,10777431.33,9048984.667,9294624,11350607,9821825,9567114,13144047.33,9580252.667,11514448,8870815.667,7863354,11045842.33,9022253.333,9875295.667,8668670,6075015.5,9388151,11693800.33,9813892,9185238.667,12285807,11068890.67,10510042,12696473.67,10326315.67,13539337.33
458.6890979,102.2033209,458.6887588,458.6892305,14,3,22.48,2.752280085,4234943.679,0,0,0,2430304,0,0,0,0,0,2680887,0,0,0,0,0,4234944,3952095,3563779.5,1839822.5,2280164,0,2471683,3716570,376546,0,0,0,0,0,0,0,0,157712,0,0,0,0
458.7264694,132.544686,458.7261634,458.7274982,22,8,18.53,2.015189878,25037740.54,0,0,0,0,0,0,0,0,9498919,0,2915851,0,0,0,0,0,0,0,0,1429507,0,0,0,22606802,16704341.5,0,0,0,7333799,3665539.5,5393432,5419758,2921826.5,3797589.333,0,0,5947936
458.7728718,65.71805095,458.7724943,458.7730762,13,2,3.096,11.61682925,52459814.97,0,0,5904057,0,0,0,5030904.333,0,0,0,0,5714094,3699547,0,3825234,4784337,0,0,0,0,0,5495844,0,0,52459815,0,0,0,0,6147527,0,0,0,9961277,0,0,0
458.8759207,75.32874174,458.8751896,458.8775422,13,2,3.968,2.258413661,6789470.264,4355983,0,0,0,4768271,0,6789470,0,0,0,3888431,6091119,0,0,0,3353761,0,1425601,5434629.5,3169668,0,0,0,0,0,0,0,0,0,0,0,0,1307403,0,0,1948611,0
458.9687703,69.62484792,458.9683835,458.9689442,26,8,28.77,2.604076337,6433569.559,0,0,1154588,0,0,0,0,0,0,0,2447442.5,0,5518913,2757326,3350238.333,0,4339240,941785,3278964,4128359.667,3279588,0,6433570,0,0,0,0,0,0,2856453,0,0,1582632,0,1902697,1024550,0
458.9690126,67.93638574,458.9684562,458.9710446,47,15,17.15,0.98757814,15815624.16,0,0,0,767513.5,0,0,2637414.5,6346552,0,9433606,3990163.667,0,7421154.667,2694614,6958421,5678661.333,5840093,5708731.5,9654169.5,6642151.667,7889269.667,0,4328596.5,0,9759909,0,0,0,0,13033479.67,7430281,5184755,10102452,0,9093051.333,12771417,11302101
459.1318915,72.16409429,459.1314347,459.1321017,14,4,22.28,2.628721237,24854075.17,0,0,6523197.667,0,0,0,0,0,0,0,0,0,0,6177467.667,0,0,7894424.667,159979,0,0,0,0,0,24854075,0,0,0,0,1975870.667,0,0,0,0,0,0,0,0
459.2276127,130.872326,459.2274414,459.2278284,35,10,49.29,2.039148331,22885838.65,0,0,3898310,0,0,0,3773212,904783,11676806,0,0,0,1403630,4810048,0,0,0,0,0,41076,0,0,2327453,15269934,5619219.333,0,0,0,202951,1226195,3387547,5714733,1759106.5,3097584.667,3734863,4024463,4315484
459.3015077,595.5035577,459.2998815,459.3026002,28,6,8.489,1.275686161,7624505.129,2888136.5,3891367,0,3488868.5,0,5454229,3005355,5238834,0,0,0,5368208,5591109.5,6034765.5,921597,5613795,5552029,5162230,0,0,0,4199360,1340978,7565354,5861981,19119,4397484,0,0,7030522,0,7624505,0,0,0,0,2971822
459.3025512,102.947507,459.3020534,459.304664,104,35,18.02,0.983461417,7342521.305,2438160,2266145.333,2756104.333,2221500,2082184.667,2282506.667,3455495,2885386.667,2250918,2297438.333,2543375.333,2097594.667,2812246,2500513.667,2227737,2462181.333,4043104.333,3632612,3883201.667,2843530.333,4104566.667,2290610.667,2262980,1917386.333,2784399.333,1772113,2469230.5,1763051,2311994,2621885,1847141.667,2351117,3188414,2506819.333,4257249.333,3506059.667,2345659.333
459.3445735,50.82348079,459.3442616,459.3449358,55,19,22.9,3.061067759,2288261.564,1113897,1172294,0,1334730.667,1752494.333,935603.3333,1662104,0,543608,695046,272396,1707235,232483,730716,780588,682853,637323.6667,2173948,1277215,270816,537490,1202424.5,1003627.5,1374133.5,0,0,0,0,1295419,839348,617144,810760.5,1374367.5,1070093.667,392830,1726925,0
459.3817888,50.06374351,459.3815901,459.382228,26,6,30.78,1.607659165,1938350.871,0,0,0,0,0,540023,0,0,504640,710430,0,602173,1096573.333,0,0,0,0,389702.5,0,458502,422792,1352921,1183837.5,747403,0,0,821834,495764,0,1044671,855731,707445,0,1240836,448634,833140,0
459.4236561,94.63542139,459.4233082,459.4238693,92,31,14.59,5.622735819,7587560.222,3399987.5,4779675.667,7587560,4057249,4734468.667,3838834,4664253,4555282.667,4277606.667,4097901,4153310.333,4184503.667,3762239,3789456,5184214.667,3659549.667,4105965.667,4335817.333,3637273.333,4790691,3831555.333,3751899,3826274.667,3972719.5,0,0,4055211,0,5760153,4268737.333,2711663.667,4896578,2627145,3823691.333,4788906.667,4566268.667,5606946
459.8960913,46.6631727,459.8955216,459.8963381,94,31,20.35,2.721587845,11038340.73,437981,788757,5260714,507960.3333,564659.3333,476246,1397699.333,916552.6667,735979.3333,977279.3333,505496.6667,0,574937,604144,520025,4124733.333,548888,610986.6667,1090908.667,1087396.333,470814.6667,0,495665.3333,572633.3333,562558.3333,1794048,747683.5,5067801.667,917244,418492,528711.5,1617887.667,487896.3333,433313.3333,478222.3333,2020829,531086
460.2749567,548.9236507,460.2746518,460.2751691,18,2,14.63,2.007929765,622615.6686,0,0,0,451062,0,0,0,111892,496620,376645,0,0,260242,0,0,296314.3333,0,0,622616,393259,0,327694,0,390348,0,0,0,0,226000,250938,292165,393346,0,0,0,0,62153
460.281673,544.1671851,460.2802151,460.2821937,55,17,5.796,3.706774523,13930509.33,5021134,0,3950661,0,7476809.333,0,7273100,4007581.5,0,7946995,6296846,5581930.5,0,5689927,11589401,5429983,3994212,5823435.5,7403778,7668965,4864489.5,5025038,13930509,6114860,4211223.5,0,3914985.5,5202739,3635573.5,4481950,5809127.667,5970081.667,3305662,5457622.667,5763261.5,9974144,3508753.667
460.7692984,67.24504158,460.7690937,460.7693896,12,2,10.2,7.50440548,3156862.549,0,0,0,0,0,0,0,2117767,0,0,2188527,1860112,0,0,0,2586765.5,0,3156863,2424114.5,888145,0,0,2064652,0,0,0,0,0,0,0,0,0,0,3062921,2364192,0,0
460.8278616,67.75193568,460.8275975,460.8280752,24,6,4.179,17.10075692,18659785.97,0,18659786,2549641,0,0,0,6358543,2696773,0,0,2949120,4739513,0,4426824,3367373,0,0,3841468,0,0,4809006,1687457,0,0,0,12356637,0,0,0,6740554.667,3741594.5,3674207,3250855.5,0,0,0,12009011
460.9661469,63.93497076,460.9656815,460.966439,65,20,17.57,3.17603848,12970527.25,6691704.333,6186164,5511462,4433387,3301449,3524408,3710439.5,4800186,4881400,4331221,5590462,4657235,9283508.333,4567486.333,0,5112481.5,5305058.667,0,0,6441301.333,3873207.5,4456291,5091164.5,0,4411980.667,7785458.333,4195631.5,5087381,4406910.667,6906692,8012465,4281178,7915825,0,5736674,7740087,5156413
461.1494175,77.32801542,461.1491936,461.1495424,12,4,31.41,4.1517632,14666525.34,0,0,0,0,0,0,0,2490642,0,0,0,0,12501982.67,0,0,0,0,0,0,4169463,0,0,0,0,0,0,0,0,0,2314841.333,0,0,0,0,0,1712468.5,0
461.2746874,522.6304133,461.2739819,461.2764868,35,10,9.565,1.645415875,4749680.366,0,161965,0,0,0,0,0,1009228,2292010,2590324.5,294368,391602,389245,183331,199438,576943,387140,4175610,0,0,373244,0,0,0,461588,0,2192883,0,3678615,2732247.5,3887946.5,802642,724328.6667,0,4110713,362364,461715
461.2860021,548.8713978,461.2830695,461.2882818,98,34,28.62,0.321441671,6538673.547,2473262.667,1879964.333,1181027.5,1382794.667,2821380.667,2841824,3831191.5,1368095,2731578.667,3091650,3190771.667,1802683,2224513.667,1390278.333,4494890.333,1287453.667,1507753,2981431,3237526.333,3425880.667,1830510.667,3128423,5119255,3982763.667,1684268.333,1037726,1090660,2807265,1396424,2125796,3764571.333,3646021.667,1277021.667,2185295,4068429.5,3524438.667,2041548.333
461.287936,44.47209424,461.2831491,461.2892217,64,25,13.09,0.679003865,4735209.266,3486278.5,2675346,1403019,1623736,2552921,2569772.5,4549581.5,4214436.5,3793050,2578249,2574325.5,1274157,3054028,0,3118769.5,3124396,3899481,409038,3611434,3015229.667,2791490,2622156,3218422.5,2232824.5,1450066.667,1710385,0,2330945,0,3111049.5,3450005.333,3495257.5,3263985,2710241,3998816,2678038.333,919683
461.3037271,94.23735346,461.3020434,461.3045385,44,14,27.8,0.633411431,4777190.471,0,2496102,0,1536531,0,501111,1901990,0,0,1463418,2414143.5,3570403,3926107,1361126,1492525,2207997.5,217164,875053,2557320.333,1869594,1573444,0,1927075.667,676450,0,0,0,0,0,755012.5,2471558.333,798976,2664431,1658320.5,2657248.5,2454511.5,4777190
461.3240991,55.33235636,461.3232212,461.3255299,93,33,13.15,1.613130616,12991214.71,8495743.333,5377126,4783435.5,5741670.667,6951622.333,4788933,6456277.333,6918341.333,5984432,6937923.333,6530902.333,6166802,7044751,6581882.333,6294650,7532094.5,6089282,6151472.333,5405058.667,5968314.5,6351849,6565218.5,6623022.667,5112891.5,4561303.5,0,4323961.667,0,5536871,5724748.667,7478749,7208921,6142506,7610846.667,7650020.667,7712561.333,6410304
461.3396622,100.9550754,461.3393469,461.3398763,28,9,31.56,2.638628487,2918912.799,0,2012008,0,0,0,924369,1669387.5,0,0,267740,657276,0,0,0,1229678,1470405,0,0,1214889.667,2414994.5,2075400.5,1129692,937592.5,0,0,0,0,0,0,637209,1957974,2022606.5,1017012,2556800,2027323,0,0
461.3619268,578.5171667,461.3606478,461.3635139,105,36,3.926,4.199766447,15849521.46,15603405,13539664,12062134.33,12279261.33,12670939,14266448.33,13979897,14006671.67,14064654.33,10288660,14357639.67,13971586.33,10184008,13108479.33,12886302,14091801,13468467.67,13675507.33,14260970.33,12873270,13944029.33,14943435,13120867.5,13743280.33,13960732.33,11255329.5,12819748,13076453.5,13167203.67,13904723.33,14292109,14873559,14980500.33,14474158,14788812.33,12739219.33,14488424.33
461.3623932,124.3640753,461.3604153,461.3632442,42,15,10.02,1.739263234,16269394.09,0,0,6599387,0,7330501.5,6252642.5,5883127,7279682,0,7442077.5,5708186,5740235,0,6397490,12612967.5,0,0,5383612,8614885,4600473,917079,0,6960153.5,5407433,7993658.5,4415101,0,0,7805447,6943723,6550883,12903196,0,7079659.5,6164380,6092028,4806295
461.3625263,124.57308,461.3606563,461.3633853,12,2,31.51,0.267715042,14198082.22,0,0,0,0,2584414,2739962,0,0,0,0,0,0,0,0,0,3967065,8166098,0,3114105,0,6838044,0,3567765,0,0,0,0,0,0,0,0,0,0,5669688,6553988,0,11010544
461.8940095,65.40400665,461.8925423,461.8952242,18,4,29.95,0.382571846,7325281.234,0,0,0,2436061,0,4362122.5,2076346.5,2611889,0,0,0,0,2483695,0,5466865,0,0,0,0,0,0,5094535.667,0,0,0,3614146,2347935,2068968,0,0,0,2255040,2469401,0,2101342.5,0,0
462.2982116,597.3872009,462.2950417,462.3001099,35,11,20.31,0.422851605,12056435.3,0,274895,0,3475114.5,0,0,1441210,7698576,0,0,5656379.667,0,0,3778680,5875909,2278701,984897,0,4278642,0,1021420.5,0,1289148.5,5613939,0,0,1950392,4698573,0,0,0,0,2154127.667,4408097,4861691,3766728.5,0
462.3490349,61.07212649,462.3483149,462.3498398,60,20,33.03,0.9148537,15333683.78,7647936,8568976,1097725.333,4153023,5210899.667,624679.5,0,7226602.667,10434953,14450692,2412995,5366323.5,13031298,2596177.5,905113,6810034.667,3883619,4313804,5005134,8880215,7361658,0,0,11732700,0,0,276375,0,3018814.5,3566504,6512120,4339269,4082740.5,5671234,7364391,1535910,6383575
462.3665307,597.8031151,462.3655169,462.3685307,38,10,7.294,1.655672597,12988435.55,814104,996865,1033620,863296,12988436,383433,0,1173926,752623,535790,1121839,768462,978812,678811,1161634.5,746728.5,3771725.5,0,0,0,733146,0,695056.5,0,994338.5,521165.5,537520,0,2812574,3429768,0,715989.5,2613591,0,3717721.5,942324,2972495
462.6440591,74.86191749,462.6437515,462.6444537,85,29,13.37,5.007115084,115336540.2,0,2744336.667,2258856,2125845,2098146,1550006,2316293.333,2079149.5,6129807.667,1155638.667,2645713,1293651,1064416,1957308.667,2011893.5,2271586.5,0,1822626,0,1036066,1859539.667,1210939.5,0,9536812.667,3855726.667,63990949,46108930.67,39092053.33,15887097,4819127.333,3734223,3655775.667,2449701.667,3195274,2409176,4284171.333,2760204.667
462.7714598,65.74559647,462.7711937,462.7716136,15,3,4.275,15.25495249,4265522.478,0,0,0,0,0,1803101,0,0,0,0,0,0,1302296,0,1520399,0,0,2361752.5,0,0,2067444,0,2100182,0,660664,1293170,1118499,0,0,1054291.5,0,0,0,4265522,1489237,0,0
462.8257327,66.49532319,462.825499,462.8260335,23,6,14.37,4.671644962,111351858.2,59249979,20639450,3568460,0,0,0,0,1801385,0,0,96567397,5472323,0,4649685,0,0,0,0,0,0,0,0,0,10064630.5,7575348,89772367,28184622,10347731,8315035,0,0,4260960,0,0,0,0,13226407
462.8612206,63.85854624,462.8609428,462.8615941,74,25,4.766,14.97403858,310382222,0,108392938,95191455.67,53985336,52382106,50218235,49759280,51758979,31444243.67,67882545,65903734.67,180855891,45706882.33,0,52346948.5,52308994.33,55301938,59323207,56041810,59379723,51205193,49420829,58075775,33459404.5,44544239,14959977.5,30935091,22240948,28434625.5,44923782,44119821,45754446,55006221.33,39898234,51844502,58512496.67,35902624.67
462.962544,61.99355167,462.962333,462.9628115,27,8,27.05,3.147685884,13042518.4,6405409.333,0,0,0,0,1737128,0,0,0,0,5953567,7374012.5,3708078.5,5901863,0,0,0,0,0,0,0,0,0,0,2374675,3710089,3234491,5904229.667,3801678.5,3637278,0,5336778,0,6754621,6068201,0,1813431
463.1305151,133.9760498,463.1292713,463.1327417,39,10,12.34,0.83008389,11940038.78,11940039,3908042,0,0,3712938,0,2996707,4974040,6223786,2461645.5,4539062,4498213,2812826.5,0,4436543.5,4904477.667,3245869,1819404.5,3836337,2183969,3214002,3719975,0,0,6371770,152633,0,0,0,2621566.5,3491506,9186943,3090366,4000647,3975975,2478137,1618882
463.2887792,53.90249093,463.2878107,463.2890413,30,8,14.47,2.072047681,1992355.709,0,1203983,362062,0,0,945394.5,0,0,330622,285245,0,144654,261587,558026.5,129545,0,129638,230703,0,0,205914,1992356,284098.5,638145.5,616881.5,0,0,0,0,399324,739407.5,0,328217.5,528702,802288,381778,0
463.3028849,57.46208596,463.3012035,463.3035986,69,25,22.16,0.946558626,137058421.1,137058421,3744784.5,9767598,8982180.333,7347686.5,7649185,10049988,10298510.5,8265458,8241834.667,11911716.5,9045205,14147249,0,10652958.5,10117001,7877605,6435767.5,10787909.5,11515902,8218428.5,9180838.5,9069224,7497559,8400387.5,6858659,0,8537182.5,6908618,6849635,10060448,4488841,7930806.5,7807761.5,6943188.333,8489664.667,5322056
463.3195783,98.18638131,463.3185516,463.3198215,43,13,17.64,1.868030453,4020031.675,0,2683516,0,1993651.5,1733901,2036658,1624200,1319806,3809824,3050296,0,0,2541850,2780268,2771113,2293662,3444638.5,2354001.667,1789529,2234098.5,2948169,1739019.5,1876839.5,1439495,0,0,3236668,0,0,935368,3193941,0,1815141.5,2142202.5,2474548,1984654,1993255
463.340258,51.00342859,463.338675,463.3411072,79,30,8.796,2.45990346,3848140.958,2554058,2225810.5,0,2458251.5,2182030,2388409.5,2234974,2369754.5,2158547,2202942.333,0,1955914,2132646,2669447.667,2235045,2911534.667,2515583.5,2475604,2496916,2306836.333,2647838.333,2734742,2099468.5,3129810,2605042.5,2575582,2376266,2307197,2071187,2059534,2557551,2802238,2790242.667,2488711.333,2598250.333,3183845.333,2728144.5
463.7408525,125.6341149,463.7405374,463.7410784,64,20,24.78,3.214294083,29237035.15,0,0,3309852.333,3539224.5,0,4040400,3164126,1731692,19608208.33,1325686,2668132,1420001.333,1307714,1807020,1757646,1139014,952450,0,0,0,1640799.333,833307,1353509,27651442,18672644.33,17576269,0,0,14239123.5,9285846,5218074.333,6750803.667,4707801.5,8831867.667,5349735.333,4673235,8885346
463.8662086,65.56695962,463.8652009,463.8665589,48,17,26.35,1.372102225,14491420.96,0,0,7324366,0,3245389.5,0,0,2133860,0,6912116,7132438.5,3256147,2880162,3161894,5355549,3315150,4483740,0,3547295.5,0,2089057,3712822,3183355,0,1798224,2166661,6386893,0,0,1237979,6039049.333,7127441.5,2403045,12614397,4107194.333,3003575,3120866
463.9060461,178.4826869,463.9042248,463.9069866,35,9,21.94,0.58933325,7287505.581,0,2888937,3295708,0,1728054,4731234,0,1004028,0,2051871,2130942.667,3559988,2687072.5,3631858.5,4245838.5,2483837,2857602,5045080,2407701,3285604,0,0,2714401,3698029,0,0,0,0,0,2835211,3055853,3197432,1680575,0,0,2468623.5,2156735
463.9067737,176.4428618,463.9064125,463.9069917,14,3,11.75,4.342790684,2425148.358,0,1169685,0,1419872,0,0,0,0,0,0,0,0,294895,0,0,859789,1165339,0,594828,0,2339547,0,1882579,0,0,0,0,0,0,0,958627,0,0,671683,0,436097,0
463.9896185,66.57720602,463.9893085,463.9898046,68,24,11.88,8.251245989,7069711.987,85158,2382147,1759293,1547701,2757508.667,0,0,4107635,2632117,0,2540940,0,4106400.333,5670834.5,4657054.667,7069712,4142899.333,2787147.5,4274363.333,6532214.5,3345061,2752419.667,2668809.5,0,2248860,3607921,2047740,3244093,986799.5,1242883,2716965.667,4381840.333,1957666,2377900.333,4966363,5174658.5,2477926
464.243238,127.8910796,464.2430164,464.2434944,28,9,36.61,2.532824406,28346713.79,0,0,0,0,0,0,1908255,0,19832324.5,1335566,0,0,209917,6156237,0,0,0,0,0,0,1581262,0,0,21121002,14722679,0,0,0,9114145,0,3052616,0,3044714.5,7947568,6532419,14086249,8550439.667
464.2837394,489.3446409,464.2826746,464.2839669,27,7,2.745,10.10449937,97957801.8,0,6907832,2542586,0,2685468,0,4606667,0,2488884,5291424,0,0,7453655,0,2470824.5,10288001.67,2081169,1954791,1551775,0,94997021.33,0,5571039,0,8797697,0,0,0,0,1342385,5736898,0,0,0,0,0,11728008.5
464.3070801,57.82416375,464.3050441,464.3075917,27,6,23.42,0.517613016,29012856.19,29012856,0,0,0,0,3222707,0,1031933,0,0,2803621.5,700627,1284544.333,6372666,1185709,898432,4540095,0,751761,0,0,0,604064,0,592982.6667,0,0,4537045,2746709,4665080,0,0,5489128,0,0,644581,0
464.3139544,85.44033884,464.3121808,464.3146544,25,7,16.13,0.975065562,15391708.78,0,0,0,0,8745597,0,6391481,0,0,4697007,9927302,0,0,12519908.5,0,8826519,2891907,5666097,8025175.5,0,6521391,0,0,0,0,0,0,0,0,7064806,6420982,11880891,0,787638,0,12744406,9973327.5
464.6419648,74.44193202,464.6417667,464.6422196,31,9,23.8,3.714557633,97988256.32,0,2698911.333,3012123,0,0,0,0,0,6408093,0,0,0,0,0,0,0,0,0,0,6843343,0,0,1606742,9073580,6177314,44659119,45158405.33,34791008,16242273.33,4488515,0,5526608,0,0,2565575,4289145,2922771.333
464.8605626,64.39460389,464.8602819,464.8607998,24,3,1.097,30.10604872,58747189.8,255172,58747190,3775984,0,0,4530366,0,5355529,3118551.5,0,6511751,0,3726436,5762572,0,0,0,4716594,6073096.5,0,3247206,4507742,0,0,1871752,3196735,0,0,4052190,0,4840520,0,5619838,0,6517644,4701791,10560467
464.9119656,65.92726481,464.9100024,464.9134074,107,36,20.13,0.683347933,68806639.68,66247562.67,40406474.67,15261974,19278164.33,10180825.33,18446158.33,16845326.33,15625171.67,12439315,16358332.67,14347656,23140364.33,22954074,16679912.33,15603802.33,16310329,20040413.33,15451306.67,16055206.67,15874335.67,17753122.67,11661247.33,18906039.67,18817566.33,21718697,15477585.5,11852264,17694191.5,22139981,21200893,11765357.67,18132753.67,14828560,16292346,14185464.33,15011937.33,38215082
465.2458036,51.70404291,465.2454923,465.2464214,12,1,11.63,1.069959915,2056247.652,0,575193,0,0,0,1677966,0,0,0,980511,698303,847939,0,0,0,1652132,28311,0,0,1088817,0,1893293,0,0,0,0,0,0,0,0,0,0,0,474662,0,0,2056248
465.3342848,101.0166379,465.3336916,465.3365001,27,8,22.88,0.642334027,5076220.001,0,3199497,0,0,5076220,0,1398884,0,0,2030773,940049,0,0,1398887,1679410,946150,0,2492913,2732088,1217986.333,2053080.333,764789.5,0,0,0,0,0,0,0,0,0,1553708,354934,3253796.5,0,0,0
465.9676496,172.7424122,465.967305,465.9678606,34,10,18.25,4.018644254,14788290.57,0,5382613.5,7763730,4414020.667,0,5933352,6467153,3389698,14369210,0,9280664,5097845,6121894,5253408.5,2095507,0,2990002,0,1504621,3986573,0,0,0,13734728.33,9128983,0,13623213,0,13984145,0,0,0,5792671.667,0,0,11321574,0
466.2293365,83.20206138,466.2277534,466.2302498,23,5,23.46,0.517998755,14348536.81,0,0,4284804,0,0,5332187,0,0,0,0,903198.6667,0,904644,0,0,0,0,0,2282711.5,1164437,710470,1584515,0,0,0,0,1874843,14348537,1397067,0,3389374,3298929,0,1590270.5,5122407,0,2254943
466.2932862,566.4957045,466.2920407,466.2951099,88,29,8.737,1.714569489,24991928.13,4841847,2310319.5,10835945,13879586,6061771,4919788.5,6572448,2211407.667,15576666.67,5570995,9912122.333,10135759,6293991.333,10747421.33,23249011,13679615.67,9845584.5,4688760,8868261.667,12448096.67,2504219,6830680,9131855.333,12323900,4293024.667,0,7856887.667,4590090,3704376.667,2334057,2745785,3776578.667,3378999.333,4357768,3553979,14448918.33,8400041.333
